"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка колесная m12x1, 25x37, несъемная шайба, кл.21, закрытая, хром для а / м nissan / infiniti (asc в Оренбурге";"172.0";"-578.0";"-77.1";"54.0";"https://www.avito.ru/orenburg/zapchasti_i_aksessuary/gayka_kolesnaya_m12x1_25x37_nesemnaya_shayba_kl.21_zakrytaya_hrom_dlya_a_m_nissan_infiniti_asc_7747532799"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Для Vertu Constellation V - накладка камеры в Москве";"465.0";"-285.0";"-38.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_nakladka_kamery_7201438732"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка M25х1.5 никелированая латунь DKC 6006-25 в Курске";"700.0";"0.0";"0.0";"54.0";"https://www.avito.ru/kursk/remont_i_stroitelstvo/gayka_m25h1.5_nikelirovanaya_latun_dkc_6006-25_7433345624"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка колесная Конус М12x1,25 L28 10шт в Серпухове";"1000.0";"300.0";"42.9";"54.0";"https://www.avito.ru/serpuhov/zapchasti_i_aksessuary/gayka_kolesnaya_konus_m12x125_l28_10sht_3704764586"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка колесная 12 1.5 в Тольятти";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/tolyatti/zapchasti_i_aksessuary/gayka_kolesnaya_12_1.5_7746616368"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Механизм замка 5 двери в Красноярске";"1500.0";"800.0";"114.3";"54.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/mehanizm_zamka_5_dveri_2193534418"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Заклёпка разрезная AL/AL 4,0x21 в Москве";"5000.0";"4300.0";"614.3";"54.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepka_razreznaya_alal_40x21_3615619577"
"Рамка крепления номерного знака 190х145, без логотипа";"_Рамка_креп";"750.0";"Avito";"Гайка 12х1.5 конус. внутренний шестигранник в Уфе";"75.0";"-675.0";"-90.0";"54.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/gayka_12h1.5_konus._vnutrenniy_shestigrannik_4087849446"
"Разборная перекладина позволяет устанавливать ее без снятия грипс и рычагов. Предназначена для крепления аксессуаров (навигатора, телефона и т.д.). Придает дополнительную жесткость рулю.";"_Разборная_";"550.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-450.0";"-81.8";"59.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Рычаг тормоза на питбайк складной SM-PARTS";"SM-PARTS_Рычаг_торм";"650.0";"Не найдено";"";"";"";"";"";""
"Сальник вала переключения передач Bajaj";"_Сальник_ва";"300.0";"Avito";"Набор для игр Замок с приключениями в Химках";"2400.0";"2100.0";"700.0";"60.0";"https://www.avito.ru/himki/tovary_dlya_detey_i_igrushki/nabor_dlya_igr_zamok_s_priklyucheniyami_7632266503"
"Сальник вала переключения передач Bajaj";"_Сальник_ва";"300.0";"Avito";"Заклёпка для крепления Renault в Москве";"100.0";"-200.0";"-66.7";"57.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/zaklepka_dlya_krepleniya_renault_7550962043"
"Сальник вала переключения передач Bajaj";"_Сальник_ва";"300.0";"Avito";"Dualsense запчасти в Санкт-Петербурге";"100.0";"-200.0";"-66.7";"54.0";"https://www.avito.ru/sankt-peterburg/telefony/dualsense_zapchasti_7623340484"
"Сальник переднего амортизатора Bajaj(dia 31)";"_Сальник_пе";"550.0";"Avito";"Откидной замок справа 72 11 7 442 034 BMW в Санкт-Петербурге";"3108.0";"2558.0";"465.1";"55.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/otkidnoy_zamok_sprava_72_11_7_442_034_bmw_4468387192"
"Сальник передней вилки BAJAJ для NS200/RS200";"NS200_Сальник_пе";"550.0";"Не найдено";"";"";"";"";"";""
"Для мотоциклов BAJAJ моделей : NS150, V150, Boxer.";"NS150_Для_мотоци";"450.0";"Не найдено";"";"";"";"";"";""
"Свеча зажигания BAJAJ DD111018";"DD111018_Свеча_зажи";"550.0";"Не найдено";"";"";"";"";"";""
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - модуль под ремонт в Москве";"465.0";"-135.0";"-22.5";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_modul_pod_remont_7202022631"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - средняя часть в Москве";"558.0";"-42.0";"-7.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_srednyaya_chast_7201738434"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Корпус для сотового телефона siemens m35 в Москве";"750.0";"150.0";"25.0";"54.0";"https://www.avito.ru/moskva/telefony/korpus_dlya_sotovogo_telefona_siemens_m35_3435385121"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - модуль под ремонт в Москве";"465.0";"-135.0";"-22.5";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_modul_pod_remont_7202022631"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - средняя часть в Москве";"558.0";"-42.0";"-7.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_srednyaya_chast_7201738434"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Корпус для сотового телефона siemens m35 в Москве";"750.0";"150.0";"25.0";"54.0";"https://www.avito.ru/moskva/telefony/korpus_dlya_sotovogo_telefona_siemens_m35_3435385121"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - модуль под ремонт в Москве";"465.0";"-135.0";"-22.5";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_modul_pod_remont_7202022631"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - средняя часть в Москве";"558.0";"-42.0";"-7.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_srednyaya_chast_7201738434"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Корпус для сотового телефона siemens m35 в Москве";"750.0";"150.0";"25.0";"54.0";"https://www.avito.ru/moskva/telefony/korpus_dlya_sotovogo_telefona_siemens_m35_3435385121"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - модуль под ремонт в Москве";"465.0";"-135.0";"-22.5";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_modul_pod_remont_7202022631"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Для Vertu Constellation V - средняя часть в Москве";"558.0";"-42.0";"-7.0";"54.0";"https://www.avito.ru/moskva/telefony/dlya_vertu_constellation_v_-_srednyaya_chast_7201738434"
"Для мотоциклов BAJAJ с системой DTS-I (Pulsar, Dominar)";"DTS-I_Для_мотоци";"600.0";"Avito";"Корпус для сотового телефона siemens m35 в Москве";"750.0";"150.0";"25.0";"54.0";"https://www.avito.ru/moskva/telefony/korpus_dlya_sotovogo_telefona_siemens_m35_3435385121"
"Свеча зажигания BAJAJ RG4HC (боковая)";"_Свеча_зажи";"500.0";"Не найдено";"";"";"";"";"";""
"Свеча зажигания NGK B7HS";"_Свеча_зажи";"600.0";"Не найдено";"";"";"";"";"";""
"Сертификат";"_Сертификат";"100.0";"Не найдено";"";"";"";"";"";""
"При езде по городу или в дальней поездке, Вы всегда можете удобно и надежно закрепить необходимые вещи с помощью багажной сетки Hyperlook. Для удобства, советуем Вам разместить багажную сетку на хвосте мотоцикла, либо на бензобаке. Наши модели сеток оснащены железными крючками с пластиковыми наконечниками, для защиты лако-красочного покрытия Вашего мотоцикла.";"_При_езде_п";"720.0";"Не найдено";"";"";"";"";"";""
"Сетка багажная STARKS Net";"_Сетка_бага";"800.0";"Не найдено";"";"";"";"";"";""
"Смазка универсальная силиконовая KERRY® KR-941-3, 400 мл, аэрозоль. Отличное средство для ухода за автомобилем, подходит для разнообразного бытового и промышленного использования. Образует на обрабатываемых поверхностях полимерный слой, обладающий химической инертностью и широким интервалом рабочих температур (от -40С до +200С). Высокая текучесть силикона, способность образовывать стойкие пленки на самых разных поверхностях и влаговытесняющие свойства делают смазку незаменимым средством для обработки различных деталей и механизмов. Устраняет неприятный скрип и скрежет дверных петель, снижает вероятность заклинивания тросов, приводов, замков. При отрицательных температурах исключает примерзание и деформацию резиновых уплотнителей дверей, капота и багажника, продлевает их срок службы.";"KR-941_Смазка_уни";"550.0";"Avito";"Скоба замков дверей задка верхняя в Москве";"550.0";"0.0";"0.0";"57.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/skoba_zamkov_dverey_zadka_verhnyaya_7492077368"
"Липкая синтетическая смазка для быстродвижущихся цепей мототехники. Специально разработана для дорожных мотоциклов с уплотнителями типа О-ring, X-ring, Z-ring и без уплотнителей. Образует смазывающую пленку, стойкую к воздействию воды и грязи. Защищает сальники цепи независимо от нагрузок и скоростей. Увеличивает срок службы цепи, уменьшая трение.";"_Липкая_син";"950.0";"Не найдено";"";"";"";"";"";""
"Липкая синтетическая смазка для быстродвижущихся цепей мототехники. Специально разработана для дорожных мотоциклов с уплотнителями типа О-ring, X-ring, Z-ring и без уплотнителей. Образует смазывающую пленку, стойкую к воздействию воды и грязи. Защищает сальники цепи независимо от нагрузок и скоростей. Увеличивает срок службы цепи, уменьшая трение.";"_Липкая_син";"950.0";"Не найдено";"";"";"";"";"";""
"Смазка цепи внедорожная LAVR, 400мл";"_Смазка_цеп";"800.0";"Avito";"Скоба замка двери средняя в Москве";"495.0";"-305.0";"-38.1";"57.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/skoba_zamka_dveri_srednyaya_4708695894"
"Смазка цепи внедорожная LAVR, 400мл";"_Смазка_цеп";"800.0";"Avito";"Заклепки нерж в Москве";"1.0";"-799.0";"-99.9";"57.0";"https://www.avito.ru/moskva/remont_i_stroitelstvo/zaklepki_nerzh_4019245234"
"Смазка цепи внедорожная LAVR, 400мл";"_Смазка_цеп";"800.0";"Avito";"Скоба замка двери средняя в Москве";"495.0";"-405.0";"-45.0";"55.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/skoba_zamka_dveri_srednyaya_4708695894"
